"Employee #","Date","Log In","Log Out","First Name","Last Name","DTR Approved By","DTR Approved Date","DTR Status","Payroll Approved By","Payroll Approved Date","Payroll Status"
"10004","7/17/2024","9:11 am","4:33 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","7/18/2024","8:17 am","3:31 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","7/19/2024","9:12 am","7:38 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","7/22/2024","10:40 am","7:01 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","7/23/2024","10:39 am","8:24 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","7/24/2024","10:49 am","9:45 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","7/25/2024","8:13 am","5:52 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","7/26/2024","8:03 am","5:39 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","7/29/2024","10:49 am","5:54 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","7/30/2024","8:22 am","7:16 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","7/31/2024","9:56 am","6:33 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","8/1/2024","9:42 am","5:04 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","8/2/2024","10:33 am","8:11 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","8/5/2024","9:55 am","5:04 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","8/6/2024","9:31 am","7:48 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","8/7/2024","10:01 am","5:25 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","8/8/2024","9:10 am","7:03 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","8/9/2024","10:15 am","8:33 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","8/12/2024","9:25 am","7:39 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","8/13/2024","8:44 am","7:08 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","8/14/2024","8:42 am","4:32 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","8/15/2024","10:33 am","8:50 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","8/16/2024","8:49 am","5:13 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","8/19/2024","8:31 am","4:38 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","8/20/2024","10:51 am","7:48 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","8/21/2024","9:17 am","7:07 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","8/22/2024","10:18 am","6:24 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","8/23/2024","9:33 am","4:56 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","8/26/2024","8:47 am","4:27 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","8/27/2024","8:54 am","4:36 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","8/28/2024","10:38 am","5:41 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","8/29/2024","10:18 am","8:49 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","8/30/2024","9:30 am","6:59 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","9/2/2024","8:31 am","6:14 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","9/3/2024","9:50 am","6:41 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","9/4/2024","8:27 am","6:00 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","9/5/2024","9:07 am","6:46 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","9/6/2024","10:09 am","5:43 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","9/9/2024","10:40 am","6:25 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","9/10/2024","8:13 am","6:42 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","9/11/2024","8:19 am","5:38 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","9/12/2024","9:32 am","7:39 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","9/13/2024","10:47 am","7:42 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","9/16/2024","9:59 am","5:12 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","9/17/2024","9:03 am","8:00 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","9/18/2024","8:06 am","4:14 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","9/19/2024","9:14 am","7:03 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","9/20/2024","9:46 am","5:26 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","9/23/2024","9:12 am","5:16 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","9/24/2024","9:24 am","7:41 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","9/25/2024","10:38 am","8:21 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","9/26/2024","9:40 am","7:04 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","9/27/2024","9:29 am","5:14 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","9/30/2024","9:37 am","7:11 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","10/1/2024","8:58 am","7:05 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","10/2/2024","9:00 am","6:10 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","10/3/2024","10:24 am","7:30 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","10/4/2024","10:09 am","7:05 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","10/7/2024","8:39 am","4:55 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","10/8/2024","10:24 am","5:29 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","10/9/2024","9:04 am","7:45 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","10/10/2024","8:21 am","3:27 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","10/11/2024","9:47 am","7:44 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","10/14/2024","10:01 am","8:59 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","10/15/2024","8:32 am","3:32 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","10/16/2024","10:06 am","8:24 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","10/17/2024","8:03 am","6:33 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","10/18/2024","9:01 am","4:31 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","10/21/2024","9:18 am","4:37 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","10/22/2024","8:27 am","3:31 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","10/23/2024","9:03 am","4:45 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","10/24/2024","10:25 am","6:53 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","10/25/2024","10:59 am","9:39 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","10/28/2024","10:42 am","7:44 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","10/29/2024","9:50 am","7:28 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","10/30/2024","8:19 am","6:26 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","10/31/2024","8:51 am","4:06 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","11/1/2024","8:08 am","3:29 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","11/4/2024","8:52 am","4:22 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","11/5/2024","8:18 am","3:33 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","11/6/2024","10:12 am","8:49 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","11/7/2024","8:50 am","7:46 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","11/8/2024","9:56 am","5:57 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","11/11/2024","10:29 am","6:25 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","11/12/2024","9:50 am","5:57 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","11/13/2024","8:24 am","6:06 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","11/14/2024","8:17 am","6:53 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","11/15/2024","10:28 am","9:00 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","11/18/2024","8:23 am","3:51 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","11/19/2024","8:21 am","3:29 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","11/20/2024","9:44 am","7:47 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","11/21/2024","9:24 am","5:45 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","11/22/2024","10:19 am","6:21 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","11/25/2024","9:39 am","8:04 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","11/26/2024","9:23 am","8:05 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","11/27/2024","8:31 am","6:06 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","11/28/2024","8:55 am","4:29 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","11/29/2024","9:54 am","5:53 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","12/2/2024","9:20 am","4:52 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","12/3/2024","8:43 am","4:03 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","12/4/2024","10:35 am","6:18 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","12/5/2024","8:47 am","3:50 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","12/6/2024","10:18 am","7:46 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","12/9/2024","10:11 am","8:09 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","12/10/2024","8:55 am","6:30 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","12/11/2024","10:01 am","8:21 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","12/12/2024","10:01 am","7:09 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","12/13/2024","9:11 am","7:15 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","12/16/2024","10:57 am","9:02 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","12/17/2024","10:12 am","8:16 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","12/18/2024","9:59 am","8:51 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","12/19/2024","8:32 am","5:41 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","12/20/2024","9:44 am","8:11 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","12/23/2024","10:47 am","9:44 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","12/24/2024","9:43 am","6:23 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","12/25/2024","10:54 am","5:58 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","12/26/2024","8:42 am","7:12 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","12/27/2024","8:11 am","6:38 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","12/30/2024","9:21 am","7:38 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
"10004","12/31/2024","10:44 am","6:29 pm","Isabella","Reyes","10001","7/5/2025","Approved","10011","7/6/2025","Approved"
