Employee #,Date,Log In,Log Out,First Name,Last Name
10015,9/24/2024,10:13 AM,8:20 PM,Fredrick,Romualdez
10015,9/25/2024,8:40 AM,5:18 PM,Fredrick,Romualdez
10015,9/26/2024,8:24 AM,3:35 PM,Fredrick,Romualdez
10015,9/27/2024,8:34 AM,5:35 PM,Fredrick,Romualdez
10015,9/30/2024,9:28 AM,6:41 PM,Fredrick,Romualdez
10015,10/1/2024,9:57 AM,7:12 PM,Fredrick,Romualdez
10015,10/2/2024,8:19 AM,3:42 PM,Fredrick,Romualdez
10015,10/3/2024,9:02 AM,4:51 PM,Fredrick,Romualdez
10015,10/4/2024,8:38 AM,6:28 PM,Fredrick,Romualdez
10015,10/7/2024,9:21 AM,5:33 PM,Fredrick,Romualdez
10015,10/8/2024,9:52 AM,6:56 PM,Fredrick,Romualdez
10015,10/9/2024,8:53 AM,7:00 PM,Fredrick,Romualdez
10015,10/10/2024,8:38 AM,5:29 PM,Fredrick,Romualdez
10015,10/11/2024,8:46 AM,3:54 PM,Fredrick,Romualdez
10015,10/14/2024,8:41 AM,3:52 PM,Fredrick,Romualdez
10015,10/15/2024,10:12 AM,5:44 PM,Fredrick,Romualdez
10015,10/16/2024,9:52 AM,6:41 PM,Fredrick,Romualdez
10015,10/17/2024,10:13 AM,9:08 PM,Fredrick,Romualdez
10015,10/18/2024,9:59 AM,8:08 PM,Fredrick,Romualdez
10015,10/21/2024,10:46 AM,8:00 PM,Fredrick,Romualdez
10015,10/22/2024,9:20 AM,5:19 PM,Fredrick,Romualdez
10015,10/23/2024,8:20 AM,5:49 PM,Fredrick,Romualdez
10015,10/24/2024,10:55 AM,7:40 PM,Fredrick,Romualdez
10015,10/25/2024,8:06 AM,6:04 PM,Fredrick,Romualdez
10015,10/28/2024,10:37 AM,7:28 PM,Fredrick,Romualdez
10015,10/29/2024,9:40 AM,5:44 PM,Fredrick,Romualdez
10015,10/30/2024,10:04 AM,7:44 PM,Fredrick,Romualdez
10015,10/31/2024,9:39 AM,4:55 PM,Fredrick,Romualdez
10015,11/1/2024,8:51 AM,7:14 PM,Fredrick,Romualdez
10015,11/4/2024,9:04 AM,4:44 PM,Fredrick,Romualdez
10015,11/5/2024,8:01 AM,5:14 PM,Fredrick,Romualdez
10015,11/6/2024,8:14 AM,5:46 PM,Fredrick,Romualdez
10015,11/7/2024,8:59 AM,6:10 PM,Fredrick,Romualdez
10015,11/8/2024,10:43 AM,9:08 PM,Fredrick,Romualdez
10015,11/11/2024,8:15 AM,3:40 PM,Fredrick,Romualdez
10015,11/12/2024,10:14 AM,8:59 PM,Fredrick,Romualdez
10015,11/13/2024,9:24 AM,5:35 PM,Fredrick,Romualdez
10015,11/14/2024,10:59 AM,8:44 PM,Fredrick,Romualdez
10015,11/15/2024,8:18 AM,5:02 PM,Fredrick,Romualdez
10015,11/18/2024,10:40 AM,6:22 PM,Fredrick,Romualdez
10015,11/19/2024,10:50 AM,6:29 PM,Fredrick,Romualdez
10015,11/20/2024,8:57 AM,5:18 PM,Fredrick,Romualdez
10015,11/21/2024,10:46 AM,8:31 PM,Fredrick,Romualdez
10015,11/22/2024,9:11 AM,6:55 PM,Fredrick,Romualdez
10015,11/25/2024,9:47 AM,7:19 PM,Fredrick,Romualdez
10015,11/26/2024,9:13 AM,5:50 PM,Fredrick,Romualdez
10015,11/27/2024,9:53 AM,8:17 PM,Fredrick,Romualdez
10015,11/28/2024,8:25 AM,3:35 PM,Fredrick,Romualdez
10015,11/29/2024,9:58 AM,6:14 PM,Fredrick,Romualdez
10015,12/2/2024,8:59 AM,7:50 PM,Fredrick,Romualdez
10015,12/3/2024,9:37 AM,7:43 PM,Fredrick,Romualdez
10015,12/4/2024,10:40 AM,6:17 PM,Fredrick,Romualdez
10015,12/5/2024,10:25 AM,6:52 PM,Fredrick,Romualdez
10015,12/6/2024,10:26 AM,7:32 PM,Fredrick,Romualdez
10015,12/9/2024,8:30 AM,6:16 PM,Fredrick,Romualdez
10015,12/10/2024,8:47 AM,7:29 PM,Fredrick,Romualdez
10015,12/11/2024,10:40 AM,6:15 PM,Fredrick,Romualdez
10015,12/12/2024,9:54 AM,5:24 PM,Fredrick,Romualdez
10015,12/13/2024,9:41 AM,6:02 PM,Fredrick,Romualdez
10015,12/16/2024,10:48 AM,7:17 PM,Fredrick,Romualdez
10015,12/17/2024,9:09 AM,6:58 PM,Fredrick,Romualdez
10015,12/18/2024,8:00 AM,5:14 PM,Fredrick,Romualdez
10015,12/19/2024,9:47 AM,5:16 PM,Fredrick,Romualdez
10015,12/20/2024,10:33 AM,6:56 PM,Fredrick,Romualdez
10015,12/23/2024,8:58 AM,7:05 PM,Fredrick,Romualdez
10015,12/24/2024,8:02 AM,5:20 PM,Fredrick,Romualdez
10015,12/25/2024,10:00 AM,5:13 PM,Fredrick,Romualdez
10015,12/26/2024,9:10 AM,7:40 PM,Fredrick,Romualdez
10015,12/27/2024,8:19 AM,4:19 PM,Fredrick,Romualdez
10015,12/30/2024,10:18 AM,9:01 PM,Fredrick,Romualdez
10015,12/31/2024,10:30 AM,7:37 PM,Fredrick,Romualdez
