Employee #,Date,Log In,Log Out,First Name,Last Name
10014,8/28/2024,8:45 AM,3:47 PM,Leila,Martinez
10014,8/29/2024,8:10 AM,6:31 PM,Leila,Martinez
10014,8/30/2024,8:58 AM,5:52 PM,Leila,Martinez
10014,9/2/2024,10:26 AM,6:07 PM,Leila,Martinez
10014,9/3/2024,10:04 AM,7:22 PM,Leila,Martinez
10014,9/4/2024,8:35 AM,5:44 PM,Leila,Martinez
10014,9/5/2024,8:03 AM,5:28 PM,Leila,Martinez
10014,9/6/2024,9:33 AM,7:51 PM,Leila,Martinez
10014,9/9/2024,10:04 AM,5:24 PM,Leila,Martinez
10014,9/10/2024,8:06 AM,5:15 PM,Leila,Martinez
10014,9/11/2024,9:48 AM,5:34 PM,Leila,Martinez
10014,9/12/2024,9:34 AM,8:23 PM,Leila,Martinez
10014,9/13/2024,9:24 AM,7:22 PM,Leila,Martinez
10014,9/16/2024,10:57 AM,6:03 PM,Leila,Martinez
10014,9/17/2024,10:50 AM,7:29 PM,Leila,Martinez
10014,9/18/2024,10:59 AM,9:57 PM,Leila,Martinez
10014,9/19/2024,10:55 AM,6:49 PM,Leila,Martinez
10014,9/20/2024,10:14 AM,6:47 PM,Leila,Martinez
10014,9/23/2024,8:19 AM,4:10 PM,Leila,Martinez
10014,9/24/2024,8:13 AM,4:16 PM,Leila,Martinez
10014,9/25/2024,9:34 AM,5:13 PM,Leila,Martinez
10014,9/26/2024,10:20 AM,6:36 PM,Leila,Martinez
10014,9/27/2024,9:42 AM,7:08 PM,Leila,Martinez
10014,9/30/2024,8:40 AM,7:20 PM,Leila,Martinez
10014,10/1/2024,8:54 AM,6:45 PM,Leila,Martinez
10014,10/2/2024,10:47 AM,6:33 PM,Leila,Martinez
10014,10/3/2024,10:41 AM,8:09 PM,Leila,Martinez
10014,10/4/2024,8:43 AM,7:17 PM,Leila,Martinez
10014,10/7/2024,8:27 AM,5:42 PM,Leila,Martinez
10014,10/8/2024,8:02 AM,6:32 PM,Leila,Martinez
10014,10/9/2024,10:26 AM,7:33 PM,Leila,Martinez
10014,10/10/2024,9:50 AM,8:47 PM,Leila,Martinez
10014,10/11/2024,8:09 AM,4:35 PM,Leila,Martinez
10014,10/14/2024,10:28 AM,5:33 PM,Leila,Martinez
10014,10/15/2024,8:18 AM,7:10 PM,Leila,Martinez
10014,10/16/2024,9:21 AM,6:49 PM,Leila,Martinez
10014,10/17/2024,9:05 AM,7:58 PM,Leila,Martinez
10014,10/18/2024,10:18 AM,8:48 PM,Leila,Martinez
10014,10/21/2024,9:11 AM,7:10 PM,Leila,Martinez
10014,10/22/2024,10:35 AM,7:07 PM,Leila,Martinez
10014,10/23/2024,10:02 AM,8:40 PM,Leila,Martinez
10014,10/24/2024,9:48 AM,8:46 PM,Leila,Martinez
10014,10/25/2024,8:07 AM,4:02 PM,Leila,Martinez
10014,10/28/2024,10:57 AM,6:23 PM,Leila,Martinez
10014,10/29/2024,9:00 AM,6:40 PM,Leila,Martinez
10014,10/30/2024,9:43 AM,8:19 PM,Leila,Martinez
10014,10/31/2024,10:07 AM,8:04 PM,Leila,Martinez
10014,11/1/2024,8:30 AM,6:31 PM,Leila,Martinez
10014,11/4/2024,10:06 AM,5:17 PM,Leila,Martinez
10014,11/5/2024,9:58 AM,5:47 PM,Leila,Martinez
10014,11/6/2024,10:44 AM,8:57 PM,Leila,Martinez
10014,11/7/2024,9:54 AM,6:05 PM,Leila,Martinez
10014,11/8/2024,8:24 AM,3:24 PM,Leila,Martinez
10014,11/11/2024,9:05 AM,7:28 PM,Leila,Martinez
10014,11/12/2024,8:40 AM,4:56 PM,Leila,Martinez
10014,11/13/2024,9:00 AM,5:16 PM,Leila,Martinez
10014,11/14/2024,10:40 AM,6:25 PM,Leila,Martinez
10014,11/15/2024,9:30 AM,7:43 PM,Leila,Martinez
10014,11/18/2024,9:08 AM,6:18 PM,Leila,Martinez
10014,11/19/2024,9:58 AM,6:58 PM,Leila,Martinez
10014,11/20/2024,8:12 AM,4:35 PM,Leila,Martinez
10014,11/21/2024,10:03 AM,6:26 PM,Leila,Martinez
10014,11/22/2024,9:22 AM,6:43 PM,Leila,Martinez
10014,11/25/2024,10:15 AM,8:15 PM,Leila,Martinez
10014,11/26/2024,10:04 AM,5:53 PM,Leila,Martinez
10014,11/27/2024,8:40 AM,3:42 PM,Leila,Martinez
10014,11/28/2024,10:59 AM,9:49 PM,Leila,Martinez
10014,11/29/2024,10:22 AM,5:55 PM,Leila,Martinez
10014,12/2/2024,10:22 AM,8:37 PM,Leila,Martinez
10014,12/3/2024,9:26 AM,5:49 PM,Leila,Martinez
10014,12/4/2024,10:50 AM,6:56 PM,Leila,Martinez
10014,12/5/2024,10:01 AM,8:33 PM,Leila,Martinez
10014,12/6/2024,10:47 AM,6:53 PM,Leila,Martinez
10014,12/9/2024,8:00 AM,3:39 PM,Leila,Martinez
10014,12/10/2024,8:00 AM,6:57 PM,Leila,Martinez
10014,12/11/2024,8:10 AM,3:40 PM,Leila,Martinez
10014,12/12/2024,9:55 AM,7:14 PM,Leila,Martinez
10014,12/13/2024,10:27 AM,8:44 PM,Leila,Martinez
10014,12/16/2024,9:22 AM,6:55 PM,Leila,Martinez
10014,12/17/2024,9:22 AM,6:59 PM,Leila,Martinez
10014,12/18/2024,9:38 AM,7:33 PM,Leila,Martinez
10014,12/19/2024,8:41 AM,4:56 PM,Leila,Martinez
10014,12/20/2024,10:04 AM,7:18 PM,Leila,Martinez
10014,12/23/2024,8:35 AM,5:33 PM,Leila,Martinez
10014,12/24/2024,8:42 AM,6:28 PM,Leila,Martinez
10014,12/25/2024,8:23 AM,7:21 PM,Leila,Martinez
10014,12/26/2024,8:49 AM,4:05 PM,Leila,Martinez
10014,12/27/2024,8:47 AM,4:50 PM,Leila,Martinez
10014,12/30/2024,8:16 AM,6:19 PM,Leila,Martinez
10014,12/31/2024,8:42 AM,6:05 PM,Leila,Martinez
