Employee #,Date,Log In,Log Out,First Name,Last Name
10004,9/11/2024,8:19 AM,5:38 PM,Isabella,Reyes
10004,9/12/2024,9:32 AM,7:39 PM,Isabella,Reyes
10004,9/13/2024,10:47 AM,7:42 PM,Isabella,Reyes
10004,9/16/2024,9:59 AM,5:12 PM,Isabella,Reyes
10004,9/17/2024,9:03 AM,8:00 PM,Isabella,Reyes
10004,9/18/2024,8:06 AM,4:14 PM,Isabella,Reyes
10004,9/19/2024,9:14 AM,7:03 PM,Isabella,Reyes
10004,9/20/2024,9:46 AM,5:26 PM,Isabella,Reyes
10004,9/23/2024,9:12 AM,5:16 PM,Isabella,Reyes
10004,9/24/2024,9:24 AM,7:41 PM,Isabella,Reyes
10004,9/25/2024,10:38 AM,8:21 PM,Isabella,Reyes
10004,9/26/2024,9:40 AM,7:04 PM,Isabella,Reyes
10004,9/27/2024,9:29 AM,5:14 PM,Isabella,Reyes
10004,9/30/2024,9:37 AM,7:11 PM,Isabella,Reyes
10004,10/1/2024,8:58 AM,7:05 PM,Isabella,Reyes
10004,10/2/2024,9:00 AM,6:10 PM,Isabella,Reyes
10004,10/3/2024,10:24 AM,7:30 PM,Isabella,Reyes
10004,10/4/2024,10:09 AM,7:05 PM,Isabella,Reyes
10004,10/7/2024,8:39 AM,4:55 PM,Isabella,Reyes
10004,10/8/2024,10:24 AM,5:29 PM,Isabella,Reyes
10004,10/9/2024,9:04 AM,7:45 PM,Isabella,Reyes
10004,10/10/2024,8:21 AM,3:27 PM,Isabella,Reyes
10004,10/11/2024,9:47 AM,7:44 PM,Isabella,Reyes
10004,10/14/2024,10:01 AM,8:59 PM,Isabella,Reyes
10004,10/15/2024,8:32 AM,3:32 PM,Isabella,Reyes
10004,10/16/2024,10:06 AM,8:24 PM,Isabella,Reyes
10004,10/17/2024,8:03 AM,6:33 PM,Isabella,Reyes
10004,10/18/2024,9:01 AM,4:31 PM,Isabella,Reyes
10004,10/21/2024,9:18 AM,4:37 PM,Isabella,Reyes
10004,10/22/2024,8:27 AM,3:31 PM,Isabella,Reyes
10004,10/23/2024,9:03 AM,4:45 PM,Isabella,Reyes
10004,10/24/2024,10:25 AM,6:53 PM,Isabella,Reyes
10004,10/25/2024,10:59 AM,9:39 PM,Isabella,Reyes
10004,10/28/2024,10:42 AM,7:44 PM,Isabella,Reyes
10004,10/29/2024,9:50 AM,7:28 PM,Isabella,Reyes
10004,10/30/2024,8:19 AM,6:26 PM,Isabella,Reyes
10004,10/31/2024,8:51 AM,4:06 PM,Isabella,Reyes
10004,11/1/2024,8:08 AM,3:29 PM,Isabella,Reyes
10004,11/4/2024,8:52 AM,4:22 PM,Isabella,Reyes
10004,11/5/2024,8:18 AM,3:33 PM,Isabella,Reyes
10004,11/6/2024,10:12 AM,8:49 PM,Isabella,Reyes
10004,11/7/2024,8:50 AM,7:46 PM,Isabella,Reyes
10004,11/8/2024,9:56 AM,5:57 PM,Isabella,Reyes
10004,11/11/2024,10:29 AM,6:25 PM,Isabella,Reyes
10004,11/12/2024,9:50 AM,5:57 PM,Isabella,Reyes
10004,11/13/2024,8:24 AM,6:06 PM,Isabella,Reyes
10004,11/14/2024,8:17 AM,6:53 PM,Isabella,Reyes
10004,11/15/2024,10:28 AM,9:00 PM,Isabella,Reyes
10004,11/18/2024,8:23 AM,3:51 PM,Isabella,Reyes
10004,11/19/2024,8:21 AM,3:29 PM,Isabella,Reyes
10004,11/20/2024,9:44 AM,7:47 PM,Isabella,Reyes
10004,11/21/2024,9:24 AM,5:45 PM,Isabella,Reyes
10004,11/22/2024,10:19 AM,6:21 PM,Isabella,Reyes
10004,11/25/2024,9:39 AM,8:04 PM,Isabella,Reyes
10004,11/26/2024,9:23 AM,8:05 PM,Isabella,Reyes
10004,11/27/2024,8:31 AM,6:06 PM,Isabella,Reyes
10004,11/28/2024,8:55 AM,4:29 PM,Isabella,Reyes
10004,11/29/2024,9:54 AM,5:53 PM,Isabella,Reyes
10004,12/2/2024,9:20 AM,4:52 PM,Isabella,Reyes
10004,12/3/2024,8:43 AM,4:03 PM,Isabella,Reyes
10004,12/4/2024,10:35 AM,6:18 PM,Isabella,Reyes
10004,12/5/2024,8:47 AM,3:50 PM,Isabella,Reyes
10004,12/6/2024,10:18 AM,7:46 PM,Isabella,Reyes
10004,12/9/2024,10:11 AM,8:09 PM,Isabella,Reyes
10004,12/10/2024,8:55 AM,6:30 PM,Isabella,Reyes
10004,12/11/2024,10:01 AM,8:21 PM,Isabella,Reyes
10004,12/12/2024,10:01 AM,7:09 PM,Isabella,Reyes
10004,12/13/2024,9:11 AM,7:15 PM,Isabella,Reyes
10004,12/16/2024,10:57 AM,9:02 PM,Isabella,Reyes
10004,12/17/2024,10:12 AM,8:16 PM,Isabella,Reyes
10004,12/18/2024,9:59 AM,8:51 PM,Isabella,Reyes
10004,12/19/2024,8:32 AM,5:41 PM,Isabella,Reyes
10004,12/20/2024,9:44 AM,8:11 PM,Isabella,Reyes
10004,12/23/2024,10:47 AM,9:44 PM,Isabella,Reyes
10004,12/24/2024,9:43 AM,6:23 PM,Isabella,Reyes
10004,12/25/2024,10:54 AM,5:58 PM,Isabella,Reyes
10004,12/26/2024,8:42 AM,7:12 PM,Isabella,Reyes
10004,12/27/2024,8:11 AM,6:38 PM,Isabella,Reyes
10004,12/30/2024,9:21 AM,7:38 PM,Isabella,Reyes
10004,12/31/2024,10:44 AM,6:29 PM,Isabella,Reyes
