Employee #,Date,Log In,Log Out,First Name,Last Name
10003,9/6/2024,10:53 AM,8:20 PM,Bianca Sofia,Aquino
10003,9/9/2024,8:14 AM,7:04 PM,Bianca Sofia,Aquino
10003,9/10/2024,10:15 AM,5:55 PM,Bianca Sofia,Aquino
10003,9/11/2024,9:57 AM,5:42 PM,Bianca Sofia,Aquino
10003,9/12/2024,9:58 AM,7:07 PM,Bianca Sofia,Aquino
10003,9/13/2024,9:21 AM,7:39 PM,Bianca Sofia,Aquino
10003,9/16/2024,9:28 AM,5:05 PM,Bianca Sofia,Aquino
10003,9/17/2024,9:50 AM,7:10 PM,Bianca Sofia,Aquino
10003,9/18/2024,10:56 AM,8:58 PM,Bianca Sofia,Aquino
10003,9/19/2024,8:24 AM,3:50 PM,Bianca Sofia,Aquino
10003,9/20/2024,8:06 AM,5:22 PM,Bianca Sofia,Aquino
10003,9/23/2024,9:58 AM,6:04 PM,Bianca Sofia,Aquino
10003,9/24/2024,8:44 AM,4:30 PM,Bianca Sofia,Aquino
10003,9/25/2024,10:30 AM,5:48 PM,Bianca Sofia,Aquino
10003,9/26/2024,9:37 AM,8:25 PM,Bianca Sofia,Aquino
10003,9/27/2024,9:29 AM,5:52 PM,Bianca Sofia,Aquino
10003,9/30/2024,9:30 AM,5:23 PM,Bianca Sofia,Aquino
10003,10/1/2024,10:46 AM,7:59 PM,Bianca Sofia,Aquino
10003,10/2/2024,8:48 AM,4:20 PM,Bianca Sofia,Aquino
10003,10/3/2024,9:38 AM,8:30 PM,Bianca Sofia,Aquino
10003,10/4/2024,9:10 AM,7:07 PM,Bianca Sofia,Aquino
10003,10/7/2024,9:08 AM,5:15 PM,Bianca Sofia,Aquino
10003,10/8/2024,9:03 AM,6:27 PM,Bianca Sofia,Aquino
10003,10/9/2024,8:27 AM,4:34 PM,Bianca Sofia,Aquino
10003,10/10/2024,10:37 AM,8:50 PM,Bianca Sofia,Aquino
10003,10/11/2024,10:55 AM,8:30 PM,Bianca Sofia,Aquino
10003,10/14/2024,9:00 AM,5:36 PM,Bianca Sofia,Aquino
10003,10/15/2024,8:46 AM,5:53 PM,Bianca Sofia,Aquino
10003,10/16/2024,10:37 AM,9:22 PM,Bianca Sofia,Aquino
10003,10/17/2024,8:39 AM,4:36 PM,Bianca Sofia,Aquino
10003,10/18/2024,10:38 AM,8:22 PM,Bianca Sofia,Aquino
10003,10/21/2024,10:26 AM,7:33 PM,Bianca Sofia,Aquino
10003,10/22/2024,9:09 AM,5:15 PM,Bianca Sofia,Aquino
10003,10/23/2024,8:23 AM,5:36 PM,Bianca Sofia,Aquino
10003,10/24/2024,8:13 AM,6:04 PM,Bianca Sofia,Aquino
10003,10/25/2024,9:08 AM,6:43 PM,Bianca Sofia,Aquino
10003,10/28/2024,10:39 AM,7:31 PM,Bianca Sofia,Aquino
10003,10/29/2024,10:28 AM,6:09 PM,Bianca Sofia,Aquino
10003,10/30/2024,9:16 AM,4:21 PM,Bianca Sofia,Aquino
10003,10/31/2024,10:38 AM,6:36 PM,Bianca Sofia,Aquino
10003,11/1/2024,9:28 AM,7:17 PM,Bianca Sofia,Aquino
10003,11/4/2024,8:36 AM,4:12 PM,Bianca Sofia,Aquino
10003,11/5/2024,10:53 AM,8:32 PM,Bianca Sofia,Aquino
10003,11/6/2024,10:40 AM,8:34 PM,Bianca Sofia,Aquino
10003,11/7/2024,10:54 AM,9:20 PM,Bianca Sofia,Aquino
10003,11/8/2024,9:42 AM,7:48 PM,Bianca Sofia,Aquino
10003,11/11/2024,10:20 AM,8:57 PM,Bianca Sofia,Aquino
10003,11/12/2024,10:36 AM,8:45 PM,Bianca Sofia,Aquino
10003,11/13/2024,8:18 AM,4:16 PM,Bianca Sofia,Aquino
10003,11/14/2024,10:01 AM,7:30 PM,Bianca Sofia,Aquino
10003,11/15/2024,8:41 AM,5:50 PM,Bianca Sofia,Aquino
10003,11/18/2024,10:04 AM,8:21 PM,Bianca Sofia,Aquino
10003,11/19/2024,9:38 AM,8:33 PM,Bianca Sofia,Aquino
10003,11/20/2024,10:01 AM,5:37 PM,Bianca Sofia,Aquino
10003,11/21/2024,8:12 AM,6:06 PM,Bianca Sofia,Aquino
10003,11/22/2024,8:42 AM,6:43 PM,Bianca Sofia,Aquino
10003,11/25/2024,9:40 AM,8:33 PM,Bianca Sofia,Aquino
10003,11/26/2024,8:03 AM,3:52 PM,Bianca Sofia,Aquino
10003,11/27/2024,10:51 AM,9:07 PM,Bianca Sofia,Aquino
10003,11/28/2024,10:38 AM,6:45 PM,Bianca Sofia,Aquino
10003,11/29/2024,8:28 AM,4:11 PM,Bianca Sofia,Aquino
10003,12/2/2024,8:43 AM,5:37 PM,Bianca Sofia,Aquino
10003,12/3/2024,10:06 AM,6:24 PM,Bianca Sofia,Aquino
10003,12/4/2024,9:26 AM,7:12 PM,Bianca Sofia,Aquino
10003,12/5/2024,8:13 AM,5:28 PM,Bianca Sofia,Aquino
10003,12/6/2024,8:18 AM,4:12 PM,Bianca Sofia,Aquino
10003,12/9/2024,9:22 AM,5:44 PM,Bianca Sofia,Aquino
10003,12/10/2024,8:31 AM,3:36 PM,Bianca Sofia,Aquino
10003,12/11/2024,8:20 AM,5:15 PM,Bianca Sofia,Aquino
10003,12/12/2024,9:00 AM,6:31 PM,Bianca Sofia,Aquino
10003,12/13/2024,8:14 AM,4:36 PM,Bianca Sofia,Aquino
10003,12/16/2024,10:18 AM,6:01 PM,Bianca Sofia,Aquino
10003,12/17/2024,8:15 AM,5:27 PM,Bianca Sofia,Aquino
10003,12/18/2024,9:44 AM,6:32 PM,Bianca Sofia,Aquino
10003,12/19/2024,10:26 AM,7:03 PM,Bianca Sofia,Aquino
10003,12/20/2024,9:03 AM,6:51 PM,Bianca Sofia,Aquino
10003,12/23/2024,9:14 AM,5:28 PM,Bianca Sofia,Aquino
10003,12/24/2024,9:00 AM,4:37 PM,Bianca Sofia,Aquino
10003,12/25/2024,9:28 AM,6:02 PM,Bianca Sofia,Aquino
10003,12/26/2024,8:35 AM,6:45 PM,Bianca Sofia,Aquino
10003,12/27/2024,10:30 AM,5:43 PM,Bianca Sofia,Aquino
10003,12/30/2024,10:46 AM,9:43 PM,Bianca Sofia,Aquino
10003,12/31/2024,8:53 AM,4:37 PM,Bianca Sofia,Aquino
