Employee #,Date,Log In,Log Out,First Name,Last Name
10026,7/24/2024,10:11 AM,6:30 PM,Percival,Gutierrez
10026,7/25/2024,10:15 AM,9:13 PM,Percival,Gutierrez
10026,7/26/2024,8:03 AM,4:26 PM,Percival,Gutierrez
10026,7/29/2024,10:48 AM,9:00 PM,Percival,Gutierrez
10026,7/30/2024,9:01 AM,5:42 PM,Percival,Gutierrez
10026,7/31/2024,9:46 AM,7:53 PM,Percival,Gutierrez
10026,8/1/2024,8:59 AM,6:19 PM,Percival,Gutierrez
10026,8/2/2024,9:52 AM,8:04 PM,Percival,Gutierrez
10026,8/5/2024,10:41 AM,8:14 PM,Percival,Gutierrez
10026,8/6/2024,10:58 AM,9:18 PM,Percival,Gutierrez
10026,8/7/2024,8:41 AM,6:59 PM,Percival,Gutierrez
10026,8/8/2024,10:46 AM,9:04 PM,Percival,Gutierrez
10026,8/9/2024,10:03 AM,6:51 PM,Percival,Gutierrez
10026,8/12/2024,9:24 AM,8:02 PM,Percival,Gutierrez
10026,8/13/2024,10:49 AM,6:25 PM,Percival,Gutierrez
10026,8/14/2024,9:22 AM,5:47 PM,Percival,Gutierrez
10026,8/15/2024,10:51 AM,6:24 PM,Percival,Gutierrez
10026,8/16/2024,9:08 AM,7:08 PM,Percival,Gutierrez
10026,8/19/2024,9:00 AM,4:28 PM,Percival,Gutierrez
10026,8/20/2024,10:52 AM,6:47 PM,Percival,Gutierrez
10026,8/21/2024,10:06 AM,7:16 PM,Percival,Gutierrez
10026,8/22/2024,9:32 AM,6:00 PM,Percival,Gutierrez
10026,8/23/2024,10:52 AM,7:24 PM,Percival,Gutierrez
10026,8/26/2024,8:06 AM,4:49 PM,Percival,Gutierrez
10026,8/27/2024,10:19 AM,8:10 PM,Percival,Gutierrez
10026,8/28/2024,10:47 AM,9:21 PM,Percival,Gutierrez
10026,8/29/2024,8:33 AM,4:53 PM,Percival,Gutierrez
10026,8/30/2024,10:09 AM,8:18 PM,Percival,Gutierrez
10026,9/2/2024,10:07 AM,7:00 PM,Percival,Gutierrez
10026,9/3/2024,8:33 AM,6:02 PM,Percival,Gutierrez
10026,9/4/2024,10:16 AM,8:23 PM,Percival,Gutierrez
10026,9/5/2024,9:15 AM,5:49 PM,Percival,Gutierrez
10026,9/6/2024,8:53 AM,5:58 PM,Percival,Gutierrez
10026,9/9/2024,9:16 AM,8:03 PM,Percival,Gutierrez
10026,9/10/2024,9:17 AM,5:44 PM,Percival,Gutierrez
10026,9/11/2024,8:59 AM,5:01 PM,Percival,Gutierrez
10026,9/12/2024,8:30 AM,7:13 PM,Percival,Gutierrez
10026,9/13/2024,8:16 AM,6:10 PM,Percival,Gutierrez
10026,9/16/2024,10:34 AM,8:39 PM,Percival,Gutierrez
10026,9/17/2024,10:31 AM,8:19 PM,Percival,Gutierrez
10026,9/18/2024,8:39 AM,5:45 PM,Percival,Gutierrez
10026,9/19/2024,9:55 AM,7:48 PM,Percival,Gutierrez
10026,9/20/2024,8:26 AM,7:20 PM,Percival,Gutierrez
10026,9/23/2024,9:50 AM,8:03 PM,Percival,Gutierrez
10026,9/24/2024,9:43 AM,7:40 PM,Percival,Gutierrez
10026,9/25/2024,8:54 AM,3:55 PM,Percival,Gutierrez
10026,9/26/2024,10:20 AM,7:09 PM,Percival,Gutierrez
10026,9/27/2024,9:25 AM,5:37 PM,Percival,Gutierrez
10026,9/30/2024,10:57 AM,8:00 PM,Percival,Gutierrez
10026,10/1/2024,10:53 AM,7:10 PM,Percival,Gutierrez
10026,10/2/2024,8:22 AM,4:29 PM,Percival,Gutierrez
10026,10/3/2024,10:00 AM,8:02 PM,Percival,Gutierrez
10026,10/4/2024,10:36 AM,8:40 PM,Percival,Gutierrez
10026,10/7/2024,10:31 AM,9:19 PM,Percival,Gutierrez
10026,10/8/2024,9:10 AM,6:41 PM,Percival,Gutierrez
10026,10/9/2024,8:16 AM,4:59 PM,Percival,Gutierrez
10026,10/10/2024,8:42 AM,4:25 PM,Percival,Gutierrez
10026,10/11/2024,8:37 AM,5:51 PM,Percival,Gutierrez
10026,10/14/2024,9:09 AM,6:54 PM,Percival,Gutierrez
10026,10/15/2024,9:02 AM,7:05 PM,Percival,Gutierrez
10026,10/16/2024,10:56 AM,9:31 PM,Percival,Gutierrez
10026,10/17/2024,8:31 AM,6:40 PM,Percival,Gutierrez
10026,10/18/2024,9:37 AM,4:48 PM,Percival,Gutierrez
10026,10/21/2024,9:27 AM,5:17 PM,Percival,Gutierrez
10026,10/22/2024,8:23 AM,6:23 PM,Percival,Gutierrez
10026,10/23/2024,8:19 AM,6:16 PM,Percival,Gutierrez
10026,10/24/2024,10:57 AM,7:55 PM,Percival,Gutierrez
10026,10/25/2024,10:50 AM,7:55 PM,Percival,Gutierrez
10026,10/28/2024,10:42 AM,6:57 PM,Percival,Gutierrez
10026,10/29/2024,9:54 AM,5:23 PM,Percival,Gutierrez
10026,10/30/2024,8:31 AM,4:13 PM,Percival,Gutierrez
10026,10/31/2024,8:18 AM,3:48 PM,Percival,Gutierrez
10026,11/1/2024,8:45 AM,3:49 PM,Percival,Gutierrez
10026,11/4/2024,9:17 AM,4:29 PM,Percival,Gutierrez
10026,11/5/2024,8:07 AM,4:34 PM,Percival,Gutierrez
10026,11/6/2024,8:15 AM,4:43 PM,Percival,Gutierrez
10026,11/7/2024,8:34 AM,3:58 PM,Percival,Gutierrez
10026,11/8/2024,9:45 AM,5:16 PM,Percival,Gutierrez
10026,11/11/2024,10:49 AM,7:31 PM,Percival,Gutierrez
10026,11/12/2024,8:34 AM,4:23 PM,Percival,Gutierrez
10026,11/13/2024,9:45 AM,8:39 PM,Percival,Gutierrez
10026,11/14/2024,8:50 AM,4:35 PM,Percival,Gutierrez
10026,11/15/2024,10:40 AM,9:02 PM,Percival,Gutierrez
10026,11/18/2024,10:29 AM,5:48 PM,Percival,Gutierrez
10026,11/19/2024,10:37 AM,8:26 PM,Percival,Gutierrez
10026,11/20/2024,8:20 AM,3:44 PM,Percival,Gutierrez
10026,11/21/2024,9:43 AM,7:54 PM,Percival,Gutierrez
10026,11/22/2024,8:22 AM,6:25 PM,Percival,Gutierrez
10026,11/25/2024,10:40 AM,6:36 PM,Percival,Gutierrez
10026,11/26/2024,8:35 AM,6:20 PM,Percival,Gutierrez
10026,11/27/2024,10:13 AM,9:02 PM,Percival,Gutierrez
10026,11/28/2024,9:52 AM,8:06 PM,Percival,Gutierrez
10026,11/29/2024,10:55 AM,9:10 PM,Percival,Gutierrez
10026,12/2/2024,10:22 AM,8:13 PM,Percival,Gutierrez
10026,12/3/2024,8:24 AM,5:46 PM,Percival,Gutierrez
10026,12/4/2024,9:06 AM,7:33 PM,Percival,Gutierrez
10026,12/5/2024,8:38 AM,3:49 PM,Percival,Gutierrez
10026,12/6/2024,10:57 AM,9:50 PM,Percival,Gutierrez
10026,12/9/2024,8:28 AM,4:30 PM,Percival,Gutierrez
10026,12/10/2024,8:00 AM,6:15 PM,Percival,Gutierrez
10026,12/11/2024,8:57 AM,7:45 PM,Percival,Gutierrez
10026,12/12/2024,10:02 AM,5:18 PM,Percival,Gutierrez
10026,12/13/2024,10:56 AM,8:30 PM,Percival,Gutierrez
10026,12/16/2024,9:48 AM,5:23 PM,Percival,Gutierrez
10026,12/17/2024,9:18 AM,8:04 PM,Percival,Gutierrez
10026,12/18/2024,8:42 AM,5:58 PM,Percival,Gutierrez
10026,12/19/2024,8:52 AM,6:06 PM,Percival,Gutierrez
10026,12/20/2024,9:56 AM,5:56 PM,Percival,Gutierrez
10026,12/23/2024,8:25 AM,6:41 PM,Percival,Gutierrez
10026,12/24/2024,10:30 AM,6:16 PM,Percival,Gutierrez
10026,12/25/2024,8:48 AM,5:27 PM,Percival,Gutierrez
10026,12/26/2024,8:21 AM,4:52 PM,Percival,Gutierrez
10026,12/27/2024,10:18 AM,6:21 PM,Percival,Gutierrez
10026,12/30/2024,9:49 AM,7:43 PM,Percival,Gutierrez
10026,12/31/2024,8:36 AM,5:44 PM,Percival,Gutierrez
