Employee #,Date,Log In,Log Out,First Name,Last Name
10000,9/4/2024,9:53 AM,6:13 PM,Super,Admin
10000,9/5/2024,8:07 AM,5:24 PM,Super,Admin
10000,9/6/2024,8:04 AM,6:25 PM,Super,Admin
10000,9/9/2024,10:33 AM,5:50 PM,Super,Admin
10000,9/10/2024,10:51 AM,8:42 PM,Super,Admin
10000,9/11/2024,9:40 AM,6:52 PM,Super,Admin
10000,9/12/2024,9:56 AM,5:02 PM,Super,Admin
10000,9/13/2024,8:25 AM,5:20 PM,Super,Admin
10000,9/16/2024,8:25 AM,5:02 PM,Super,Admin
10000,9/17/2024,8:17 AM,4:22 PM,Super,Admin
10000,9/18/2024,8:22 AM,3:29 PM,Super,Admin
10000,9/19/2024,10:32 AM,9:12 PM,Super,Admin
10000,9/20/2024,8:38 AM,7:05 PM,Super,Admin
10000,9/23/2024,10:51 AM,6:04 PM,Super,Admin
10000,9/24/2024,8:39 AM,5:13 PM,Super,Admin
10000,9/25/2024,9:35 AM,5:55 PM,Super,Admin
10000,9/26/2024,9:55 AM,7:04 PM,Super,Admin
10000,9/27/2024,8:00 AM,4:58 PM,Super,Admin
10000,9/30/2024,8:33 AM,5:21 PM,Super,Admin
10000,10/1/2024,10:06 AM,7:27 PM,Super,Admin
10000,10/2/2024,8:14 AM,6:13 PM,Super,Admin
10000,10/3/2024,8:02 AM,3:11 PM,Super,Admin
10000,10/4/2024,8:29 AM,5:37 PM,Super,Admin
10000,10/7/2024,10:18 AM,8:25 PM,Super,Admin
10000,10/8/2024,9:12 AM,7:45 PM,Super,Admin
10000,10/9/2024,8:04 AM,4:46 PM,Super,Admin
10000,10/10/2024,10:44 AM,7:06 PM,Super,Admin
10000,10/11/2024,8:57 AM,4:34 PM,Super,Admin
10000,10/14/2024,10:20 AM,8:42 PM,Super,Admin
10000,10/15/2024,10:46 AM,8:28 PM,Super,Admin
10000,10/16/2024,10:27 AM,7:52 PM,Super,Admin
10000,10/17/2024,9:10 AM,7:19 PM,Super,Admin
10000,10/18/2024,8:20 AM,6:57 PM,Super,Admin
10000,10/21/2024,10:07 AM,5:55 PM,Super,Admin
10000,10/22/2024,8:52 AM,4:51 PM,Super,Admin
10000,10/23/2024,10:20 AM,6:13 PM,Super,Admin
10000,10/24/2024,10:23 AM,7:25 PM,Super,Admin
10000,10/25/2024,10:06 AM,7:22 PM,Super,Admin
10000,10/28/2024,9:56 AM,8:49 PM,Super,Admin
10000,10/29/2024,8:51 AM,5:49 PM,Super,Admin
10000,10/30/2024,10:40 AM,6:54 PM,Super,Admin
10000,10/31/2024,8:27 AM,5:48 PM,Super,Admin
10000,11/1/2024,9:34 AM,6:30 PM,Super,Admin
10000,11/4/2024,8:47 AM,4:13 PM,Super,Admin
10000,11/5/2024,10:41 AM,8:15 PM,Super,Admin
10000,11/6/2024,10:59 AM,9:20 PM,Super,Admin
10000,11/7/2024,8:36 AM,6:33 PM,Super,Admin
10000,11/8/2024,9:11 AM,4:49 PM,Super,Admin
10000,11/11/2024,10:00 AM,5:54 PM,Super,Admin
10000,11/12/2024,10:01 AM,7:00 PM,Super,Admin
10000,11/13/2024,10:15 AM,5:54 PM,Super,Admin
10000,11/14/2024,9:26 AM,4:43 PM,Super,Admin
10000,11/15/2024,9:52 AM,5:47 PM,Super,Admin
10000,11/18/2024,10:50 AM,7:45 PM,Super,Admin
10000,11/19/2024,9:37 AM,5:07 PM,Super,Admin
10000,11/20/2024,8:12 AM,4:45 PM,Super,Admin
10000,11/21/2024,9:58 AM,7:16 PM,Super,Admin
10000,11/22/2024,10:00 AM,7:07 PM,Super,Admin
10000,11/25/2024,9:28 AM,7:51 PM,Super,Admin
10000,11/26/2024,8:25 AM,7:21 PM,Super,Admin
10000,11/27/2024,9:57 AM,8:19 PM,Super,Admin
10000,11/28/2024,10:18 AM,8:09 PM,Super,Admin
10000,11/29/2024,10:35 AM,9:12 PM,Super,Admin
10000,12/2/2024,8:45 AM,4:43 PM,Super,Admin
10000,12/3/2024,8:07 AM,6:51 PM,Super,Admin
10000,12/4/2024,10:49 AM,6:57 PM,Super,Admin
10000,12/5/2024,9:12 AM,4:52 PM,Super,Admin
10000,12/6/2024,10:37 AM,8:43 PM,Super,Admin
10000,12/9/2024,8:40 AM,6:16 PM,Super,Admin
10000,12/10/2024,9:36 AM,4:39 PM,Super,Admin
10000,12/11/2024,10:12 AM,5:24 PM,Super,Admin
10000,12/12/2024,9:07 AM,7:44 PM,Super,Admin
10000,12/13/2024,10:33 AM,7:51 PM,Super,Admin
10000,12/16/2024,9:47 AM,6:58 PM,Super,Admin
10000,12/17/2024,8:15 AM,4:11 PM,Super,Admin
10000,12/18/2024,8:03 AM,6:35 PM,Super,Admin
10000,12/19/2024,8:12 AM,3:22 PM,Super,Admin
10000,12/20/2024,9:29 AM,8:10 PM,Super,Admin
10000,12/23/2024,9:42 AM,6:39 PM,Super,Admin
10000,12/24/2024,8:03 AM,3:54 PM,Super,Admin
10000,12/25/2024,9:52 AM,8:38 PM,Super,Admin
10000,12/26/2024,8:29 AM,6:52 PM,Super,Admin
10000,12/27/2024,10:14 AM,7:00 PM,Super,Admin
10000,12/30/2024,9:29 AM,6:21 PM,Super,Admin
10000,12/31/2024,9:27 AM,6:30 PM,Super,Admin
,,,,,
,,,,,
,,,,,
10001,6/6/2025,7:21 PM,7:22 PM,0h 1m,
10001,6/8/2025,7:42 AM,7:42 AM,0h 0m,
