Employee #,Date,Log In,Log Out,First Name,Last Name
10023,9/5/2024,9:16 AM,4:18 PM,Vella,Santos
10023,9/6/2024,8:58 AM,4:59 PM,Vella,Santos
10023,9/9/2024,9:03 AM,5:09 PM,Vella,Santos
10023,9/10/2024,8:09 AM,4:34 PM,Vella,Santos
10023,9/11/2024,10:01 AM,5:39 PM,Vella,Santos
10023,9/12/2024,10:39 AM,7:17 PM,Vella,Santos
10023,9/13/2024,9:33 AM,5:52 PM,Vella,Santos
10023,9/16/2024,9:17 AM,6:37 PM,Vella,Santos
10023,9/17/2024,9:21 AM,7:11 PM,Vella,Santos
10023,9/18/2024,8:33 AM,7:28 PM,Vella,Santos
10023,9/19/2024,8:32 AM,3:49 PM,Vella,Santos
10023,9/20/2024,10:35 AM,7:15 PM,Vella,Santos
10023,9/23/2024,9:43 AM,7:13 PM,Vella,Santos
10023,9/24/2024,8:36 AM,3:52 PM,Vella,Santos
10023,9/25/2024,10:12 AM,8:01 PM,Vella,Santos
10023,9/26/2024,10:18 AM,7:42 PM,Vella,Santos
10023,9/27/2024,10:23 AM,7:48 PM,Vella,Santos
10023,9/30/2024,8:44 AM,6:48 PM,Vella,Santos
10023,10/1/2024,10:41 AM,7:53 PM,Vella,Santos
10023,10/2/2024,8:16 AM,3:18 PM,Vella,Santos
10023,10/3/2024,9:39 AM,5:25 PM,Vella,Santos
10023,10/4/2024,8:28 AM,7:22 PM,Vella,Santos
10023,10/7/2024,9:36 AM,6:38 PM,Vella,Santos
10023,10/8/2024,8:58 AM,5:36 PM,Vella,Santos
10023,10/9/2024,9:49 AM,6:46 PM,Vella,Santos
10023,10/10/2024,8:11 AM,5:02 PM,Vella,Santos
10023,10/11/2024,8:46 AM,5:47 PM,Vella,Santos
10023,10/14/2024,8:33 AM,4:56 PM,Vella,Santos
10023,10/15/2024,9:23 AM,5:38 PM,Vella,Santos
10023,10/16/2024,8:08 AM,3:25 PM,Vella,Santos
10023,10/17/2024,9:13 AM,7:52 PM,Vella,Santos
10023,10/18/2024,8:18 AM,7:16 PM,Vella,Santos
10023,10/21/2024,8:40 AM,5:51 PM,Vella,Santos
10023,10/22/2024,10:33 AM,9:16 PM,Vella,Santos
10023,10/23/2024,9:13 AM,5:49 PM,Vella,Santos
10023,10/24/2024,9:22 AM,5:50 PM,Vella,Santos
10023,10/25/2024,8:43 AM,6:49 PM,Vella,Santos
10023,10/28/2024,9:15 AM,4:54 PM,Vella,Santos
10023,10/29/2024,9:39 AM,6:38 PM,Vella,Santos
10023,10/30/2024,9:19 AM,7:41 PM,Vella,Santos
10023,10/31/2024,9:50 AM,7:02 PM,Vella,Santos
10023,11/1/2024,9:59 AM,8:08 PM,Vella,Santos
10023,11/4/2024,8:22 AM,5:43 PM,Vella,Santos
10023,11/5/2024,8:27 AM,4:12 PM,Vella,Santos
10023,11/6/2024,8:44 AM,7:23 PM,Vella,Santos
10023,11/7/2024,8:20 AM,5:09 PM,Vella,Santos
10023,11/8/2024,10:16 AM,5:29 PM,Vella,Santos
10023,11/11/2024,9:58 AM,7:04 PM,Vella,Santos
10023,11/12/2024,8:00 AM,4:06 PM,Vella,Santos
10023,11/13/2024,8:28 AM,7:06 PM,Vella,Santos
10023,11/14/2024,9:13 AM,6:51 PM,Vella,Santos
10023,11/15/2024,10:56 AM,7:05 PM,Vella,Santos
10023,11/18/2024,10:42 AM,5:48 PM,Vella,Santos
10023,11/19/2024,9:12 AM,6:56 PM,Vella,Santos
10023,11/20/2024,8:01 AM,5:20 PM,Vella,Santos
10023,11/21/2024,8:19 AM,3:56 PM,Vella,Santos
10023,11/22/2024,9:15 AM,6:51 PM,Vella,Santos
10023,11/25/2024,9:50 AM,5:15 PM,Vella,Santos
10023,11/26/2024,9:27 AM,7:18 PM,Vella,Santos
10023,11/27/2024,10:44 AM,9:09 PM,Vella,Santos
10023,11/28/2024,9:01 AM,6:08 PM,Vella,Santos
10023,11/29/2024,9:14 AM,5:45 PM,Vella,Santos
10023,12/2/2024,9:33 AM,4:43 PM,Vella,Santos
10023,12/3/2024,8:54 AM,6:08 PM,Vella,Santos
10023,12/4/2024,9:08 AM,4:51 PM,Vella,Santos
10023,12/5/2024,8:02 AM,5:33 PM,Vella,Santos
10023,12/6/2024,10:38 AM,7:03 PM,Vella,Santos
10023,12/9/2024,10:05 AM,7:53 PM,Vella,Santos
10023,12/10/2024,8:09 AM,4:28 PM,Vella,Santos
10023,12/11/2024,8:06 AM,5:00 PM,Vella,Santos
10023,12/12/2024,8:33 AM,6:45 PM,Vella,Santos
10023,12/13/2024,9:28 AM,4:35 PM,Vella,Santos
10023,12/16/2024,9:27 AM,6:12 PM,Vella,Santos
10023,12/17/2024,10:47 AM,8:18 PM,Vella,Santos
10023,12/18/2024,8:00 AM,4:43 PM,Vella,Santos
10023,12/19/2024,10:08 AM,6:58 PM,Vella,Santos
10023,12/20/2024,8:08 AM,4:06 PM,Vella,Santos
10023,12/23/2024,8:11 AM,3:46 PM,Vella,Santos
10023,12/24/2024,8:09 AM,4:48 PM,Vella,Santos
10023,12/25/2024,8:50 AM,7:02 PM,Vella,Santos
10023,12/26/2024,10:00 AM,6:21 PM,Vella,Santos
10023,12/27/2024,8:04 AM,4:20 PM,Vella,Santos
10023,12/30/2024,8:53 AM,6:35 PM,Vella,Santos
10023,12/31/2024,10:30 AM,6:24 PM,Vella,Santos
