Employee #,Date,Log In,Log Out,First Name,Last Name
10029,7/26/2024,9:48 AM,5:01 PM,Carol,Ramos
10029,7/29/2024,9:38 AM,7:05 PM,Carol,Ramos
10029,7/30/2024,8:16 AM,6:36 PM,Carol,Ramos
10029,7/31/2024,8:43 AM,7:20 PM,Carol,Ramos
10029,8/1/2024,10:28 AM,7:38 PM,Carol,Ramos
10029,8/2/2024,8:30 AM,4:03 PM,Carol,Ramos
10029,8/5/2024,9:59 AM,8:47 PM,Carol,Ramos
10029,8/6/2024,8:35 AM,6:57 PM,Carol,Ramos
10029,8/7/2024,8:35 AM,5:33 PM,Carol,Ramos
10029,8/8/2024,8:44 AM,3:51 PM,Carol,Ramos
10029,8/9/2024,10:57 AM,9:29 PM,Carol,Ramos
10029,8/12/2024,9:39 AM,7:14 PM,Carol,Ramos
10029,8/13/2024,8:52 AM,7:03 PM,Carol,Ramos
10029,8/14/2024,8:48 AM,4:39 PM,Carol,Ramos
10029,8/15/2024,8:15 AM,6:03 PM,Carol,Ramos
10029,8/16/2024,8:39 AM,6:25 PM,Carol,Ramos
10029,8/19/2024,10:38 AM,7:58 PM,Carol,Ramos
10029,8/20/2024,10:14 AM,8:52 PM,Carol,Ramos
10029,8/21/2024,8:56 AM,5:52 PM,Carol,Ramos
10029,8/22/2024,10:19 AM,7:52 PM,Carol,Ramos
10029,8/23/2024,8:41 AM,4:44 PM,Carol,Ramos
10029,8/26/2024,8:39 AM,5:12 PM,Carol,Ramos
10029,8/27/2024,10:12 AM,7:32 PM,Carol,Ramos
10029,8/28/2024,8:09 AM,3:36 PM,Carol,Ramos
10029,8/29/2024,10:12 AM,6:10 PM,Carol,Ramos
10029,8/30/2024,8:33 AM,6:47 PM,Carol,Ramos
10029,9/2/2024,8:10 AM,5:53 PM,Carol,Ramos
10029,9/3/2024,9:19 AM,5:03 PM,Carol,Ramos
10029,9/4/2024,9:12 AM,4:24 PM,Carol,Ramos
10029,9/5/2024,9:30 AM,5:06 PM,Carol,Ramos
10029,9/6/2024,10:41 AM,6:23 PM,Carol,Ramos
10029,9/9/2024,8:19 AM,4:12 PM,Carol,Ramos
10029,9/10/2024,10:00 AM,5:00 PM,Carol,Ramos
10029,9/11/2024,10:11 AM,6:12 PM,Carol,Ramos
10029,9/12/2024,9:41 AM,6:21 PM,Carol,Ramos
10029,9/13/2024,9:55 AM,6:41 PM,Carol,Ramos
10029,9/16/2024,8:25 AM,4:43 PM,Carol,Ramos
10029,9/17/2024,8:38 AM,5:46 PM,Carol,Ramos
10029,9/18/2024,8:31 AM,4:02 PM,Carol,Ramos
10029,9/19/2024,8:28 AM,7:19 PM,Carol,Ramos
10029,9/20/2024,9:44 AM,5:29 PM,Carol,Ramos
10029,9/23/2024,10:31 AM,8:10 PM,Carol,Ramos
10029,9/24/2024,10:52 AM,6:05 PM,Carol,Ramos
10029,9/25/2024,8:26 AM,5:19 PM,Carol,Ramos
10029,9/26/2024,10:26 AM,7:54 PM,Carol,Ramos
10029,9/27/2024,9:55 AM,4:56 PM,Carol,Ramos
10029,9/30/2024,10:31 AM,6:00 PM,Carol,Ramos
10029,10/1/2024,10:11 AM,5:31 PM,Carol,Ramos
10029,10/2/2024,10:49 AM,9:15 PM,Carol,Ramos
10029,10/3/2024,9:01 AM,5:49 PM,Carol,Ramos
10029,10/4/2024,10:44 AM,6:47 PM,Carol,Ramos
10029,10/7/2024,10:32 AM,7:15 PM,Carol,Ramos
10029,10/8/2024,8:32 AM,6:14 PM,Carol,Ramos
10029,10/9/2024,10:39 AM,7:31 PM,Carol,Ramos
10029,10/10/2024,8:57 AM,4:55 PM,Carol,Ramos
10029,10/11/2024,8:02 AM,5:56 PM,Carol,Ramos
10029,10/14/2024,9:19 AM,7:37 PM,Carol,Ramos
10029,10/15/2024,10:01 AM,6:45 PM,Carol,Ramos
10029,10/16/2024,8:26 AM,3:52 PM,Carol,Ramos
10029,10/17/2024,9:58 AM,7:34 PM,Carol,Ramos
10029,10/18/2024,10:00 AM,8:13 PM,Carol,Ramos
10029,10/21/2024,8:20 AM,7:00 PM,Carol,Ramos
10029,10/22/2024,9:06 AM,4:59 PM,Carol,Ramos
10029,10/23/2024,8:32 AM,3:47 PM,Carol,Ramos
10029,10/24/2024,10:29 AM,5:33 PM,Carol,Ramos
10029,10/25/2024,9:06 AM,4:51 PM,Carol,Ramos
10029,10/28/2024,8:58 AM,4:29 PM,Carol,Ramos
10029,10/29/2024,8:02 AM,5:36 PM,Carol,Ramos
10029,10/30/2024,9:21 AM,5:12 PM,Carol,Ramos
10029,10/31/2024,10:02 AM,7:15 PM,Carol,Ramos
10029,11/1/2024,9:33 AM,7:54 PM,Carol,Ramos
10029,11/4/2024,8:17 AM,6:40 PM,Carol,Ramos
10029,11/5/2024,9:03 AM,4:11 PM,Carol,Ramos
10029,11/6/2024,10:19 AM,8:21 PM,Carol,Ramos
10029,11/7/2024,10:57 AM,7:21 PM,Carol,Ramos
10029,11/8/2024,10:59 AM,9:01 PM,Carol,Ramos
10029,11/11/2024,9:15 AM,4:19 PM,Carol,Ramos
10029,11/12/2024,9:53 AM,8:00 PM,Carol,Ramos
10029,11/13/2024,8:48 AM,4:50 PM,Carol,Ramos
10029,11/14/2024,9:28 AM,6:46 PM,Carol,Ramos
10029,11/15/2024,8:47 AM,3:50 PM,Carol,Ramos
10029,11/18/2024,10:10 AM,7:12 PM,Carol,Ramos
10029,11/19/2024,8:17 AM,4:37 PM,Carol,Ramos
10029,11/20/2024,9:11 AM,5:26 PM,Carol,Ramos
10029,11/21/2024,9:43 AM,7:51 PM,Carol,Ramos
10029,11/22/2024,10:22 AM,7:16 PM,Carol,Ramos
10029,11/25/2024,10:45 AM,5:55 PM,Carol,Ramos
10029,11/26/2024,8:31 AM,6:30 PM,Carol,Ramos
10029,11/27/2024,8:06 AM,6:21 PM,Carol,Ramos
10029,11/28/2024,10:10 AM,5:40 PM,Carol,Ramos
10029,11/29/2024,10:05 AM,7:49 PM,Carol,Ramos
10029,12/2/2024,9:30 AM,6:38 PM,Carol,Ramos
10029,12/3/2024,9:00 AM,5:55 PM,Carol,Ramos
10029,12/4/2024,8:10 AM,5:44 PM,Carol,Ramos
10029,12/5/2024,9:51 AM,4:54 PM,Carol,Ramos
10029,12/6/2024,8:05 AM,6:24 PM,Carol,Ramos
10029,12/9/2024,10:08 AM,8:21 PM,Carol,Ramos
10029,12/10/2024,10:20 AM,8:11 PM,Carol,Ramos
10029,12/11/2024,8:45 AM,6:42 PM,Carol,Ramos
10029,12/12/2024,10:26 AM,9:16 PM,Carol,Ramos
10029,12/13/2024,10:30 AM,6:57 PM,Carol,Ramos
10029,12/16/2024,9:10 AM,7:26 PM,Carol,Ramos
10029,12/17/2024,9:05 AM,5:23 PM,Carol,Ramos
10029,12/18/2024,8:21 AM,4:38 PM,Carol,Ramos
10029,12/19/2024,8:26 AM,6:51 PM,Carol,Ramos
10029,12/20/2024,8:51 AM,5:11 PM,Carol,Ramos
10029,12/23/2024,10:24 AM,7:14 PM,Carol,Ramos
10029,12/24/2024,8:15 AM,5:38 PM,Carol,Ramos
10029,12/25/2024,9:17 AM,5:11 PM,Carol,Ramos
10029,12/26/2024,9:14 AM,5:34 PM,Carol,Ramos
10029,12/27/2024,9:53 AM,6:35 PM,Carol,Ramos
10029,12/30/2024,10:03 AM,8:38 PM,Carol,Ramos
10029,12/31/2024,9:21 AM,6:15 PM,Carol,Ramos
