Employee #,Date,Log In,Log Out,First Name,Last Name
10032,8/28/2024,8:56 AM,5:44 PM,John Rafael,Castro
10032,8/29/2024,9:00 AM,4:26 PM,John Rafael,Castro
10032,8/30/2024,8:22 AM,4:55 PM,John Rafael,Castro
10032,9/2/2024,9:15 AM,8:05 PM,John Rafael,Castro
10032,9/3/2024,8:36 AM,6:54 PM,John Rafael,Castro
10032,9/4/2024,10:29 AM,8:44 PM,John Rafael,Castro
10032,9/5/2024,10:19 AM,7:30 PM,John Rafael,Castro
10032,9/6/2024,9:32 AM,6:22 PM,John Rafael,Castro
10032,9/9/2024,8:05 AM,4:37 PM,John Rafael,Castro
10032,9/10/2024,8:01 AM,4:13 PM,John Rafael,Castro
10032,9/11/2024,10:10 AM,6:15 PM,John Rafael,Castro
10032,9/12/2024,10:52 AM,6:14 PM,John Rafael,Castro
10032,9/13/2024,10:01 AM,7:28 PM,John Rafael,Castro
10032,9/16/2024,9:23 AM,7:37 PM,John Rafael,Castro
10032,9/17/2024,9:58 AM,8:17 PM,John Rafael,Castro
10032,9/18/2024,10:43 AM,6:10 PM,John Rafael,Castro
10032,9/19/2024,10:05 AM,7:13 PM,John Rafael,Castro
10032,9/20/2024,8:47 AM,3:50 PM,John Rafael,Castro
10032,9/23/2024,8:09 AM,5:20 PM,John Rafael,Castro
10032,9/24/2024,8:55 AM,6:22 PM,John Rafael,Castro
10032,9/25/2024,8:40 AM,4:13 PM,John Rafael,Castro
10032,9/26/2024,8:19 AM,6:14 PM,John Rafael,Castro
10032,9/27/2024,9:37 AM,5:39 PM,John Rafael,Castro
10032,9/30/2024,9:05 AM,4:18 PM,John Rafael,Castro
10032,10/1/2024,10:16 AM,6:01 PM,John Rafael,Castro
10032,10/2/2024,8:50 AM,6:31 PM,John Rafael,Castro
10032,10/3/2024,8:55 AM,5:14 PM,John Rafael,Castro
10032,10/4/2024,8:55 AM,4:49 PM,John Rafael,Castro
10032,10/7/2024,8:39 AM,5:17 PM,John Rafael,Castro
10032,10/8/2024,10:14 AM,6:25 PM,John Rafael,Castro
10032,10/9/2024,9:38 AM,5:44 PM,John Rafael,Castro
10032,10/10/2024,8:59 AM,4:31 PM,John Rafael,Castro
10032,10/11/2024,10:33 AM,8:07 PM,John Rafael,Castro
10032,10/14/2024,8:25 AM,4:58 PM,John Rafael,Castro
10032,10/15/2024,9:31 AM,8:10 PM,John Rafael,Castro
10032,10/16/2024,9:32 AM,5:35 PM,John Rafael,Castro
10032,10/17/2024,8:13 AM,7:11 PM,John Rafael,Castro
10032,10/18/2024,8:11 AM,5:22 PM,John Rafael,Castro
10032,10/21/2024,9:16 AM,7:56 PM,John Rafael,Castro
10032,10/22/2024,8:32 AM,7:18 PM,John Rafael,Castro
10032,10/23/2024,9:27 AM,5:07 PM,John Rafael,Castro
10032,10/24/2024,9:19 AM,4:43 PM,John Rafael,Castro
10032,10/25/2024,8:24 AM,6:42 PM,John Rafael,Castro
10032,10/28/2024,9:14 AM,7:21 PM,John Rafael,Castro
10032,10/29/2024,9:07 AM,6:25 PM,John Rafael,Castro
10032,10/30/2024,9:58 AM,8:14 PM,John Rafael,Castro
10032,10/31/2024,10:23 AM,7:02 PM,John Rafael,Castro
10032,11/1/2024,10:48 AM,9:08 PM,John Rafael,Castro
10032,11/4/2024,9:04 AM,7:36 PM,John Rafael,Castro
10032,11/5/2024,10:51 AM,6:49 PM,John Rafael,Castro
10032,11/6/2024,8:00 AM,3:01 PM,John Rafael,Castro
10032,11/7/2024,10:12 AM,7:43 PM,John Rafael,Castro
10032,11/8/2024,8:35 AM,6:08 PM,John Rafael,Castro
10032,11/11/2024,9:24 AM,8:21 PM,John Rafael,Castro
10032,11/12/2024,9:13 AM,7:23 PM,John Rafael,Castro
10032,11/13/2024,9:34 AM,5:27 PM,John Rafael,Castro
10032,11/14/2024,10:03 AM,7:23 PM,John Rafael,Castro
10032,11/15/2024,10:46 AM,8:34 PM,John Rafael,Castro
10032,11/18/2024,9:37 AM,6:02 PM,John Rafael,Castro
10032,11/19/2024,10:51 AM,8:55 PM,John Rafael,Castro
10032,11/20/2024,8:41 AM,4:31 PM,John Rafael,Castro
10032,11/21/2024,10:04 AM,7:48 PM,John Rafael,Castro
10032,11/22/2024,9:15 AM,5:26 PM,John Rafael,Castro
10032,11/25/2024,8:13 AM,5:18 PM,John Rafael,Castro
10032,11/26/2024,9:06 AM,5:58 PM,John Rafael,Castro
10032,11/27/2024,10:52 AM,8:24 PM,John Rafael,Castro
10032,11/28/2024,10:28 AM,8:56 PM,John Rafael,Castro
10032,11/29/2024,9:47 AM,6:30 PM,John Rafael,Castro
10032,12/2/2024,9:19 AM,6:38 PM,John Rafael,Castro
10032,12/3/2024,8:58 AM,4:00 PM,John Rafael,Castro
10032,12/4/2024,8:50 AM,4:08 PM,John Rafael,Castro
10032,12/5/2024,9:17 AM,7:03 PM,John Rafael,Castro
10032,12/6/2024,10:31 AM,8:08 PM,John Rafael,Castro
10032,12/9/2024,8:54 AM,4:34 PM,John Rafael,Castro
10032,12/10/2024,8:04 AM,5:12 PM,John Rafael,Castro
10032,12/11/2024,10:57 AM,9:47 PM,John Rafael,Castro
10032,12/12/2024,9:26 AM,6:38 PM,John Rafael,Castro
10032,12/13/2024,10:40 AM,7:05 PM,John Rafael,Castro
10032,12/16/2024,8:10 AM,5:22 PM,John Rafael,Castro
10032,12/17/2024,9:08 AM,4:10 PM,John Rafael,Castro
10032,12/18/2024,10:20 AM,5:44 PM,John Rafael,Castro
10032,12/19/2024,8:32 AM,3:41 PM,John Rafael,Castro
10032,12/20/2024,10:55 AM,9:49 PM,John Rafael,Castro
10032,12/23/2024,10:27 AM,5:47 PM,John Rafael,Castro
10032,12/24/2024,10:36 AM,8:23 PM,John Rafael,Castro
10032,12/25/2024,8:14 AM,3:27 PM,John Rafael,Castro
10032,12/26/2024,9:33 AM,5:52 PM,John Rafael,Castro
10032,12/27/2024,8:09 AM,6:56 PM,John Rafael,Castro
10032,12/30/2024,9:19 AM,4:24 PM,John Rafael,Castro
10032,12/31/2024,9:07 AM,7:30 PM,John Rafael,Castro
